<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.03.25	1.20370	1.20410	1.20340	1.20400	39	0	20
2006.03.27	1.20390	1.20640	1.20030	1.20100	9358	0	20
2006.03.28	1.20090	1.21100	1.19910	1.20080	10272	0	20
2006.03.29	1.20080	1.20510	1.19800	1.20330	9338	0	20
2006.03.30	1.20320	1.21690	1.20200	1.21620	10598	0	20
2006.03.31	1.21610	1.21780	1.20820	1.21170	10785	0	20
2006.04.01	1.21180	1.21210	1.21100	1.21160	288	0	20
2006.04.03	1.21190	1.21510	1.20310	1.21390	9908	0	20
2006.04.04	1.21390	1.22790	1.21190	1.22560	9996	0	20
2006.04.05	1.22570	1.23080	1.22420	1.22890	10722	0	20
2006.04.06	1.22890	1.23350	1.21960	1.22280	10886	0	20
2006.04.07	1.22260	1.22350	1.20900	1.20940	10738	0	20
2006.04.08	1.20930	1.20960	1.20880	1.20930	121	0	20
2006.04.10	1.21060	1.21320	1.20750	1.21110	9350	0	20
2006.04.11	1.21110	1.21560	1.20900	1.21420	9790	0	20
2006.04.12	1.21440	1.21700	1.20650	1.21040	9264	0	20
2006.04.13	1.21050	1.21350	1.20690	1.21110	9637	0	20
2006.04.14	1.21110	1.21200	1.20930	1.21130	7254	0	20
2006.04.15	1.21090	1.21130	1.21090	1.21110	17	0	20
2006.04.17	1.21220	1.22890	1.21190	1.22510	8696	0	20
2006.04.18	1.22520	1.23620	1.22230	1.23430	9964	0	20
2006.04.19	1.23440	1.23960	1.22840	1.23830	10875	0	20
2006.04.20	1.23820	1.23860	1.22860	1.23150	10027	0	20
2006.04.21	1.23160	1.23630	1.22680	1.23430	9985	0	20
2006.04.22	1.23420	1.23510	1.23320	1.23400	153	0	20
2006.04.24	1.23710	1.24180	1.23330	1.23930	10012	0	20
2006.04.25	1.23910	1.24420	1.23660	1.24310	10483	0	20
2006.04.26	1.24320	1.24730	1.23850	1.24530	10641	0	20
2006.04.27	1.24520	1.25500	1.24030	1.25340	9944	0	20
2006.04.28	1.25350	1.26430	1.25200	1.26340	10158	0	20
2006.04.29	1.26350	1.26410	1.26220	1.26350	167	0	20
2006.05.01	1.26290	1.26930	1.25550	1.25870	8785	0	20
2006.05.02	1.25860	1.26690	1.25570	1.26150	10416	0	20
2006.05.03	1.26150	1.26720	1.25900	1.26320	10446	0	20
2006.05.04	1.26340	1.27260	1.25710	1.26920	10349	0	20
2006.05.05	1.26920	1.27660	1.26720	1.27270	10375	0	20
2006.05.06	1.27280	1.27310	1.27180	1.27270	52	0	20
2006.05.08	1.27440	1.27900	1.26920	1.27110	9873	0	20
2006.05.09	1.27120	1.27850	1.26600	1.27610	9726	0	20
2006.05.10	1.27600	1.28360	1.27500	1.27830	10154	0	20
2006.05.11	1.27830	1.28760	1.26840	1.28370	10064	0	20
2006.05.12	1.28370	1.29600	1.28290	1.29240	10633	0	20
2006.05.13	1.29240	1.29420	1.29240	1.29260	177	0	20
2006.05.15	1.29470	1.29730	1.27780	1.27900	9719	0	20
2006.05.16	1.27920	1.28700	1.27690	1.28580	10169	0	20
