<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.10.20	1.25750	1.26010	1.25550	1.25950	5300	0	50
2006.10.23	1.25780	1.26870	1.25770	1.26620	5208	0	50
2006.10.24	1.26630	1.27040	1.26410	1.26640	5295	0	50
2006.10.25	1.26650	1.26730	1.26220	1.26490	5947	0	50
2006.10.26	1.26480	1.26530	1.25210	1.25330	6023	0	50
2006.10.27	1.25320	1.25700	1.24670	1.24860	5704	0	50
2006.10.30	1.24900	1.25080	1.24700	1.24810	4647	0	50
2006.10.31	1.24820	1.25280	1.24130	1.24390	5645	0	50
2006.11.01	1.24380	1.24600	1.24050	1.24540	5247	0	50
2006.11.02	1.24530	1.24770	1.24300	1.24500	6552	0	50
2006.11.03	1.24510	1.25690	1.24430	1.25340	6608	0	50
2006.11.06	1.25350	1.25780	1.25260	1.25550	4554	0	50
2006.11.07	1.25540	1.25550	1.24370	1.24930	5509	0	50
2006.11.08	1.24920	1.25230	1.24500	1.25110	4263	0	50
2006.11.09	1.25090	1.25190	1.24010	1.24290	4639	0	50
2006.11.10	1.24280	1.24290	1.23440	1.24160	5601	0	50
2006.11.13	1.23850	1.24580	1.23570	1.24470	4395	0	50
2006.11.14	1.24460	1.24700	1.23840	1.24350	5587	0	50
2006.11.15	1.24340	1.25210	1.24300	1.24550	6814	0	50
2006.11.16	1.24560	1.24920	1.24410	1.24790	4979	0	50
2006.11.17	1.24770	1.25360	1.24200	1.24370	5114	0	50
2006.11.20	1.24350	1.24470	1.23950	1.24360	4252	0	50
2006.11.21	1.24370	1.24500	1.23950	1.24100	3397	0	50
2006.11.22	1.24090	1.24110	1.22540	1.22620	5126	0	50
2006.11.23	1.22610	1.22790	1.22060	1.22460	3630	0	50
2006.11.24	1.22450	1.22460	1.20720	1.20920	4484	0	50
2006.11.27	1.20320	1.21090	1.20290	1.20640	4876	0	50
2006.11.28	1.20630	1.20920	1.20140	1.20250	5787	0	50
2006.11.29	1.20240	1.21150	1.20120	1.20960	5739	0	50
2006.11.30	1.20950	1.21040	1.19590	1.19760	5716	0	50
2006.12.01	1.19750	1.20070	1.18980	1.19300	6173	0	50
2006.12.04	1.19070	1.19880	1.19030	1.19300	5015	0	50
2006.12.05	1.19290	1.19650	1.18790	1.19230	5043	0	50
2006.12.06	1.19210	1.19870	1.19060	1.19570	4632	0	50
2006.12.07	1.19580	1.19660	1.19150	1.19510	5527	0	50
2006.12.08	1.19520	1.20580	1.18810	1.20520	7123	0	50
2006.12.11	1.20600	1.20970	1.19980	1.20270	5988	0	50
2006.12.12	1.20300	1.20540	1.19830	1.19930	6878	0	50
2006.12.13	1.19920	1.20810	1.19880	1.20620	6390	0	50
2006.12.14	1.20610	1.21590	1.20260	1.21450	6837	0	50
2006.12.15	1.21460	1.22300	1.21150	1.22120	7871	0	50
2006.12.18	1.22140	1.22680	1.21850	1.22240	5657	0	50
2006.12.19	1.22260	1.22290	1.21150	1.21400	5796	0	50
2006.12.20	1.21380	1.21920	1.21100	1.21790	4935	0	50
2006.12.21	1.21760	1.22030	1.21380	1.21630	5690	0	50
2006.12.22	1.21620	1.22240	1.21150	1.21990	5577	0	50
2006.12.26	1.21940	1.22340	1.21790	1.22300	5567	0	50
2006.12.27	1.22290	1.22660	1.21610	1.22660	7612	0	50
2006.12.28	1.22640	1.22700	1.21670	1.22140	8488	0	50
2006.12.29	1.22150	1.22260	1.21800	1.21880	7392	0	50
2007.01.02	1.21820	1.21820	1.21110	1.21340	8403	0	40
2007.01.03	1.21330	1.22950	1.21180	1.22580	8044	0	40
2007.01.04	1.22600	1.23330	1.22380	1.23270	7970	0	40
2007.01.05	1.23280	1.23940	1.22710	1.23580	8012	0	40
2007.01.08	1.23500	1.24120	1.23310	1.23630	6376	0	40
2007.01.09	1.23620	1.24300	1.23370	1.24070	7445	0	40
2007.01.10	1.24110	1.24770	1.24000	1.24620	7883	0	40
2007.01.11	1.24580	1.25040	1.24100	1.24940	7050	0	40
2007.01.12	1.24930	1.25280	1.24470	1.24690	7365	0	40
2007.01.15	1.24700	1.24960	1.24420	1.24840	5007	0	40
2007.01.16	1.24820	1.24970	1.24160	1.24790	7082	0	40
2007.01.17	1.24800	1.25130	1.24510	1.24720	6953	0	40
2007.01.18	1.24710	1.25460	1.24300	1.24680	7792	0	40
2007.01.19	1.24650	1.25290	1.24490	1.24790	7049	0	40
2007.01.22	1.24810	1.25250	1.24690	1.24890	5983	0	40
2007.01.23	1.24880	1.25150	1.23740	1.24240	7164	0	40
2007.01.24	1.24230	1.24960	1.24110	1.24760	8025	0	40
2007.01.25	1.24750	1.24960	1.24220	1.24850	7708	0	40
2007.01.26	1.24840	1.25630	1.24740	1.25350	7155	0	40
2007.01.29	1.25270	1.25590	1.25100	1.25310	3777	0	40
2007.01.30	1.25320	1.25420	1.24980	1.25110	5185	0	40
2007.01.31	1.25120	1.25710	1.24270	1.24380	6119	0	40
2007.02.01	1.24370	1.24580	1.23880	1.24330	5636	0	40
2007.02.02	1.24350	1.24940	1.23820	1.24800	5595	0	40
2007.02.05	1.24840	1.25170	1.24670	1.24820	4432	0	40
2007.02.06	1.24840	1.24960	1.23860	1.23970	4355	0	40
2007.02.07	1.23960	1.24220	1.23780	1.24120	4576	0	40
2007.02.08	1.24110	1.25100	1.23990	1.24540	4969	0	40
2007.02.09	1.24550	1.25190	1.24520	1.24740	4306	0	40
2007.02.12	1.24680	1.25510	1.24580	1.25340	3881	0	40
2007.02.13	1.25330	1.25390	1.24430	1.24680	4700	0	40
2007.02.14	1.24660	1.24750	1.23670	1.23970	5467	0	40
2007.02.15	1.23960	1.24050	1.23310	1.23440	6371	0	40
2007.02.16	1.23420	1.23820	1.23330	1.23480	5036	0	40
2007.02.19	1.23190	1.23510	1.23160	1.23230	2933	0	40
2007.02.20	1.23240	1.23920	1.23090	1.23630	4569	0	40
2007.02.21	1.23620	1.24120	1.23380	1.23770	5414	0	40
2007.02.22	1.23780	1.24360	1.23690	1.23800	4925	0	40
2007.02.23	1.23780	1.24090	1.22950	1.23230	4107	0	40
2007.02.26	1.23010	1.23310	1.22860	1.22980	3665	0	40
2007.02.27	1.22970	1.23040	1.21420	1.21720	7674	0	40
2007.02.28	1.21730	1.22420	1.21700	1.21940	8677	0	40
2007.03.01	1.21930	1.22350	1.21460	1.22170	7125	0	40
2007.03.02	1.22180	1.22600	1.21440	1.21630	5914	0	40
2007.03.05	1.21560	1.22420	1.21070	1.22050	9253	0	40
2007.03.06	1.22060	1.22540	1.21920	1.22300	8256	0	40
2007.03.07	1.22320	1.22470	1.21650	1.21720	7213	0	40
2007.03.08	1.21710	1.22940	1.21570	1.22740	7601	0	40
2007.03.09	1.22750	1.23540	1.22540	1.23420	7882	0	40
2007.03.12	1.23380	1.23510	1.22340	1.22430	6889	0	40
2007.03.13	1.22460	1.22590	1.21660	1.21810	8500	0	40
2007.03.14	1.21800	1.21980	1.21020	1.21800	9496	0	40
2007.03.15	1.21810	1.22140	1.21330	1.21700	8890	0	40
2007.03.16	1.21710	1.21740	1.20290	1.20690	10075	0	40
2007.03.19	1.20560	1.21440	1.20500	1.21210	5849	0	40
2007.03.20	1.21220	1.21600	1.21060	1.21140	6981	0	40
2007.03.21	1.21150	1.21660	1.20830	1.20860	5573	0	40
2007.03.22	1.20850	1.21810	1.20750	1.21420	7105	0	40
2007.03.23	1.21400	1.21910	1.21110	1.21880	6517	0	40
2007.03.26	1.21890	1.22270	1.21170	1.21550	6906	0	40
2007.03.27	1.21540	1.21670	1.21150	1.21300	5765	0	40
2007.03.28	1.21310	1.21780	1.20820	1.21610	7075	0	40
2007.03.29	1.21630	1.21880	1.21340	1.21740	5825	0	40
2007.03.30	1.21730	1.22390	1.20880	1.21530	8209	0	40
2007.04.02	1.21300	1.21730	1.21180	1.21520	5683	0	40
2007.04.03	1.21510	1.22310	1.21440	1.22240	5821	0	40
2007.04.04	1.22220	1.22300	1.21720	1.21980	6260	0	40
2007.04.05	1.21970	1.22110	1.21220	1.21490	5192	0	40
2007.04.06	1.21500	1.22270	1.21470	1.22180	3355	0	40
2007.04.09	1.22200	1.22820	1.22160	1.22670	3390	0	40
2007.04.10	1.22680	1.22690	1.21420	1.21640	5878	0	40
2007.04.11	1.21650	1.22240	1.21620	1.22060	6029	0	40
2007.04.12	1.22070	1.22420	1.21320	1.21690	6840	0	40
2007.04.13	1.21700	1.21880	1.20660	1.21450	8542	0	40
2007.04.16	1.21260	1.21460	1.21140	1.21420	4879	0	40
2007.04.17	1.21430	1.21500	1.20660	1.20840	6623	0	40
2007.04.18	1.20860	1.20900	1.20240	1.20370	4967	0	40
2007.04.19	1.20380	1.20620	1.20010	1.20430	7056	0	40
2007.04.20	1.20450	1.20890	1.20360	1.20830	4858	0	40
2007.04.23	1.20670	1.21260	1.20560	1.20950	5256	0	40
2007.04.24	1.20940	1.21040	1.20060	1.20130	7212	0	40
2007.04.25	1.20140	1.20570	1.19930	1.20450	7096	0	40
2007.04.26	1.20440	1.20980	1.20290	1.20850	7627	0	40
2007.04.27	1.20840	1.21040	1.20050	1.20540	5808	0	40
2007.04.30	1.20460	1.21010	1.20300	1.20730	6437	0	40
2007.05.01	1.20720	1.21620	1.20500	1.21450	6546	0	40
2007.05.02	1.21460	1.21880	1.21160	1.21360	7062	0	40
2007.05.03	1.21350	1.21690	1.20920	1.21580	5502	0	40
2007.05.04	1.21590	1.21650	1.20980	1.21150	5687	0	40
2007.05.07	1.21050	1.21160	1.20790	1.21110	3343	0	40
2007.05.08	1.21100	1.21940	1.21030	1.21810	5593	0	40
2007.05.09	1.21820	1.21910	1.21400	1.21860	4848	0	40
2007.05.10	1.21850	1.22230	1.21570	1.21990	6874	0	40
2007.05.11	1.21970	1.22120	1.21680	1.21880	6080	0	40
2007.05.14	1.21800	1.22060	1.21670	1.21900	3763	0	40
2007.05.15	1.21890	1.22020	1.21250	1.21520	5278	0	40
2007.05.16	1.21530	1.22460	1.21370	1.22340	5913	0	40
2007.05.17	1.22330	1.22810	1.21940	1.22700	5187	0	40
2007.05.18	1.22710	1.22800	1.22430	1.22710	5158	0	40
2007.05.21	1.22760	1.23310	1.22690	1.23040	4252	0	40
2007.05.22	1.23050	1.23280	1.22810	1.22970	4499	0	40
2007.05.23	1.22960	1.23100	1.22390	1.22750	6026	0	40
2007.05.24	1.22760	1.23130	1.22640	1.22770	5629	0	40
2007.05.25	1.22760	1.22930	1.22540	1.22810	5743	0	40
