<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2000.09.28	9.66650	9.73170	9.61560	9.71470	1841	0	0
2000.09.29	9.70250	9.75950	9.59800	9.65350	2741	0	0
2000.10.02	9.64700	9.73750	9.62120	9.73750	1422	0	0
2000.10.03	9.73270	9.80420	9.71400	9.80380	1094	0	0
2000.10.04	9.78570	9.82700	9.76670	9.77590	1109	0	0
2000.10.05	9.79880	9.83710	9.74040	9.80180	1905	0	0
2000.10.06	9.80160	9.85400	9.76470	9.85030	1300	0	0
2000.10.09	9.84510	9.89690	9.81500	9.86790	1411	0	0
2000.10.10	9.86630	9.92630	9.81900	9.89390	1871	0	0
2000.10.11	9.89470	9.90210	9.84240	9.89810	1161	0	0
2000.10.12	9.91980	9.96170	9.88010	9.94990	1332	0	0
2000.10.13	9.94990	9.98600	9.85750	9.94540	2526	0	0
2000.10.16	9.95150	10.05070	9.94310	10.01670	1501	0	0
2000.10.17	9.99930	10.03660	9.95170	9.97920	1498	0	0
2000.10.18	9.96300	10.19970	9.94950	10.16230	3012	0	0
2000.10.19	10.14500	10.15960	10.03200	10.06440	1747	0	0
2000.10.20	10.06820	10.18740	10.00360	10.09770	3382	0	0
2000.10.23	10.10630	10.15320	10.06860	10.13920	1364	0	0
2000.10.24	10.13500	10.15300	10.06220	10.12240	1691	0	0
2000.10.25	10.13800	10.28540	10.10550	10.26330	2346	0	0
2000.10.26	10.26030	10.31400	10.21600	10.25580	1916	0	0
2000.10.27	10.25350	10.29700	10.07370	10.09770	2909	0	0
2000.10.30	10.12200	10.13800	9.97270	10.11110	3198	0	0
2000.10.31	10.10710	10.12500	9.97700	9.99150	1805	0	0
2000.11.01	9.98640	10.00700	9.84360	9.84480	1853	0	0
2000.11.02	9.84710	9.93900	9.83110	9.89810	1649	0	0
2000.11.03	9.90330	9.94710	9.72710	9.86160	3984	0	0
2000.11.06	9.83850	10.03000	9.79730	9.94900	3550	0	0
2000.11.07	9.92440	10.01770	9.91980	9.95870	1616	0	0
2000.11.08	9.98690	10.04990	9.87350	10.01430	3255	0	0
2000.11.09	10.02890	10.05600	9.91530	9.92100	1736	0	0
2000.11.10	9.92620	10.00000	9.88200	9.99880	1635	0	0
2000.11.13	9.97760	10.10120	9.93500	10.08320	2269	0	0
2000.11.14	10.08230	10.10670	9.99250	10.06880	2150	0	0
2000.11.15	10.07240	10.10710	9.99710	10.08910	2034	0	0
2000.11.16	10.08230	10.16110	10.05730	10.13560	1544	0	0
2000.11.17	10.13640	10.19580	10.10670	10.19320	1215	0	0
2000.11.20	10.19340	10.23270	10.16050	10.18000	1311	0	0
2000.11.21	10.17650	10.33040	10.15700	10.30990	2135	0	0
2000.11.22	10.31880	10.32150	10.25020	10.26700	909	0	0
2000.11.23	10.26130	10.35820	10.25280	10.35380	1184	0	0
2000.11.24	10.32700	10.36460	10.28200	10.35590	1364	0	0
2000.11.27	10.35460	10.36010	10.18240	10.18240	1833	0	0
2000.11.28	10.20700	10.21190	10.12940	10.13900	971	0	0
2000.11.29	10.14500	10.16540	10.03150	10.12820	2511	0	0
2000.11.30	10.12700	10.14400	9.99820	10.00710	1718	0	0
2000.12.01	9.96010	10.02360	9.85330	9.85330	2339	0	0
2000.12.04	9.91150	9.91150	9.66060	9.71590	3063	0	0
2000.12.05	9.75320	9.75970	9.68440	9.72930	1268	0	0
2000.12.06	9.72390	9.76520	9.56670	9.57050	2437	0	0
2000.12.07	9.56510	9.73580	9.54560	9.71610	2295	0	0
2000.12.08	9.71030	9.75700	9.65840	9.70260	1896	0	0
2000.12.11	9.71850	9.76100	9.66260	9.71790	1963	0	0
2000.12.12	9.69940	9.75000	9.63610	9.70150	2258	0	0
2000.12.13	9.69820	9.80250	9.68140	9.76480	1757	0	0
2000.12.14	9.71930	9.78460	9.60160	9.60290	2497	0	0
2000.12.15	9.60930	9.63680	9.54390	9.62960	1656	0	0
2000.12.18	9.63170	9.68740	9.56120	9.64780	2364	0	0
2000.12.19	9.65370	9.80330	9.63120	9.74700	2510	0	0
2000.12.20	9.74600	9.75140	9.57560	9.59710	2028	0	0
2000.12.21	9.59160	9.63020	9.52310	9.57560	1983	0	0
2000.12.22	9.56820	9.59100	9.44990	9.58890	2616	0	0
2000.12.25	9.53750	9.57650	9.51150	9.57650	911	0	0
2000.12.26	9.53980	9.56380	9.47940	9.49880	1279	0	0
2000.12.27	9.49250	9.57690	9.47580	9.55220	1426	0	0
2000.12.28	9.54580	9.57370	9.51560	9.53100	1015	0	0
2000.12.29	9.53300	9.55950	9.40670	9.41580	1885	0	0
2001.01.01	9.41080	9.41080	9.41080	9.41080	1	0	0
2001.01.02	9.43690	9.48020	9.38690	9.39570	1455	0	0
2001.01.03	9.39420	9.61080	9.34880	9.58260	3357	0	0
2001.01.04	9.58510	9.59140	9.34290	9.36110	2731	0	0
2001.01.05	9.35960	9.42880	9.29700	9.31300	2171	0	0
2001.01.08	9.30070	9.44440	9.28260	9.43270	1917	0	0
2001.01.09	9.40950	9.53210	9.40950	9.45850	1963	0	0
2001.01.10	9.45010	9.51230	9.39380	9.45550	2317	0	0
2001.01.11	9.45130	9.45660	9.28620	9.30500	1946	0	0
2001.01.12	9.30370	9.35530	9.24640	9.31010	2115	0	0
2001.01.15	9.30810	9.45030	9.28360	9.43740	2042	0	0
2001.01.16	9.41670	9.51700	9.41270	9.45900	1664	0	0
2001.01.17	9.45550	9.57720	9.45120	9.51450	1931	0	0
2001.01.18	9.50670	9.51970	9.41220	9.45810	1665	0	0
2001.01.19	9.45940	9.49490	9.37800	9.48980	2035	0	0
2001.01.22	9.53180	9.64020	9.45670	9.51810	3534	0	0
2001.01.23	9.51430	9.54940	9.47040	9.53820	1342	0	0
2001.01.24	9.56180	9.66000	9.52620	9.65500	1745	0	0
2001.01.25	9.67040	9.77470	9.62680	9.64880	2743	0	0
2001.01.26	9.65230	9.67440	9.55420	9.60510	1933	0	0
2001.01.29	9.61230	9.65740	9.58560	9.63250	1235	0	0
2001.01.30	9.63300	9.65330	9.52360	9.53190	1584	0	0
2001.01.31	9.53380	9.55110	9.45870	9.46790	1190	0	0
2001.02.01	9.46800	9.49390	9.41500	9.47990	1460	0	0
2001.02.02	9.48380	9.56490	9.45080	9.51590	1962	0	0
2001.02.05	9.51890	9.53060	9.46000	9.52570	1345	0	0
2001.02.06	9.50470	9.58850	9.50470	9.56590	1065	0	0
2001.02.07	9.56340	9.60420	9.50100	9.56550	2044	0	0
2001.02.08	9.56980	9.70060	9.54880	9.67050	2030	0	0
2001.02.09	9.67520	9.74020	9.62810	9.68200	2175	0	0
2001.02.12	9.66370	9.68330	9.61280	9.65530	1327	0	0
2001.02.13	9.64080	9.83510	9.62630	9.80770	2508	0	0
2001.02.14	9.81220	9.87760	9.76600	9.84580	1897	0	0
2001.02.15	9.84970	9.93730	9.82350	9.89370	1837	0	0
2001.02.16	9.88690	9.90300	9.76930	9.82450	2051	0	0
2001.02.19	9.83730	9.84650	9.73850	9.76990	1487	0	0
2001.02.20	9.76870	9.92860	9.74230	9.85650	2849	0	0
2001.02.21	9.86780	9.95640	9.81180	9.91700	2401	0	0
2001.02.22	9.91100	10.03790	9.88360	10.00750	2122	0	0
2001.02.23	10.00210	10.03780	9.84960	9.87020	2446	0	0
2001.02.26	9.86650	9.94660	9.85850	9.92390	1189	0	0
2001.02.27	9.91400	9.93810	9.81900	9.85470	1790	0	0
2001.02.28	9.86050	9.88500	9.78560	9.80540	1438	0	0
2001.03.01	9.80570	9.81550	9.67320	9.67370	1527	0	0
2001.03.02	9.67720	9.71050	9.61490	9.68100	1875	0	0
2001.03.05	9.66040	9.76070	9.65730	9.74960	1177	0	0
2001.03.06	9.75660	9.76760	9.65090	9.66220	1391	0	0
2001.03.07	9.66510	9.77560	9.63340	9.74690	2027	0	0
2001.03.08	9.74980	9.77090	9.68490	9.71850	1408	0	0
2001.03.09	9.72330	9.77790	9.69340	9.74650	1459	0	0
2001.03.12	9.75910	9.88770	9.74120	9.87770	1745	0	0
2001.03.13	9.86010	10.03670	9.85000	10.00220	2314	0	0
2001.03.14	10.00450	10.10180	9.97100	10.07730	1889	0	0
2001.03.15	10.07120	10.19260	10.02090	10.18730	2274	0	0
2001.03.16	10.14920	10.24800	10.12300	10.19640	2029	0	0
2001.03.19	10.20430	10.22660	10.14530	10.18290	1413	0	0
2001.03.20	10.18460	10.18680	10.07380	10.08730	1288	0	0
2001.03.21	10.08890	10.32630	10.06060	10.28640	3340	0	0
2001.03.22	10.29500	10.47710	10.27990	10.38540	3041	0	0
2001.03.23	10.38210	10.43140	10.24490	10.30670	2977	0	0
2001.03.26	10.30670	10.31840	10.19550	10.21980	1590	0	0
2001.03.27	10.21020	10.25100	10.16150	10.20040	1693	0	0
2001.03.28	10.20660	10.39240	10.18350	10.36260	2619	0	0
2001.03.29	10.35560	10.46790	10.35250	10.39000	1965	0	0
2001.03.30	10.38120	10.45100	10.29050	10.41260	2897	0	0
2001.04.02	10.41740	10.46950	10.34910	10.43820	2201	0	0
2001.04.03	10.43790	10.43910	10.22530	10.23500	2248	0	0
2001.04.04	10.23900	10.32100	10.20000	10.24960	2315	0	0
2001.04.05	10.23950	10.25030	10.13850	10.17440	1586	0	0
2001.04.06	10.16450	10.23400	10.04500	10.04620	2598	0	0
2001.04.09	10.09900	10.19610	10.05550	10.18450	1958	0	0
2001.04.10	10.19080	10.22350	10.11950	10.19400	2049	0	0
2001.04.11	10.19520	10.24390	10.11530	10.13530	1974	0	0
2001.04.12	10.14470	10.19800	10.09400	10.13400	1974	0	0
2001.04.13	10.13930	10.18570	10.09850	10.17950	1343	0	0
2001.04.16	10.17600	10.22640	10.14300	10.18000	1629	0	0
2001.04.17	10.18670	10.32360	10.16050	10.24990	2631	0	0
2001.04.18	10.24550	10.37710	10.19110	10.23730	3639	0	0
2001.04.19	10.22250	10.24240	10.02500	10.03400	2464	0	0
2001.04.20	10.03450	10.14400	10.03230	10.06320	1948	0	0
2001.04.23	10.06090	10.22490	10.01600	10.20240	2764	0	0
2001.04.24	10.20730	10.27580	10.14040	10.27130	2069	0	0
2001.04.25	10.27560	10.29950	10.18700	10.21630	1658	0	0
2001.04.26	10.20070	10.23460	10.08290	10.09300	1958	0	0
2001.04.27	10.09020	10.22940	10.08420	10.18100	1997	0	0
2001.04.30	10.20140	10.28500	10.18430	10.25360	1493	0	0
2001.05.01	10.24680	10.27960	10.19600	10.20630	1268	0	0
2001.05.02	10.20990	10.28280	10.17770	10.19930	1997	0	0
2001.05.03	10.18930	10.27510	10.17350	10.26480	1278	0	0
2001.05.04	10.25630	10.26900	10.13240	10.19660	2136	0	0
2001.05.07	10.20410	10.25500	10.18730	10.24220	974	0	0
2001.05.08	10.24420	10.31500	10.23330	10.26100	1467	0	0
2001.05.09	10.30250	10.34480	10.26210	10.26270	1257	0	0
2001.05.10	10.25470	10.29760	10.17570	10.24610	2353	0	0
2001.05.11	10.25180	10.27610	10.20230	10.25640	1431	0	0
2001.05.14	10.24980	10.33660	10.23300	10.30370	1534	0	0
2001.05.15	10.30370	10.32020	10.24180	10.26800	1212	0	0
2001.05.16	10.26130	10.29400	10.22200	10.25250	1353	0	0
2001.05.17	10.25450	10.26990	10.20520	10.22910	1041	0	0
2001.05.18	10.23170	10.29060	10.19260	10.19730	1617	0	0
2001.05.21	10.20850	10.27480	10.19200	10.20060	1578	0	0
2001.05.22	10.20390	10.41230	10.20080	10.37020	2568	0	0
2001.05.23	10.35520	10.55880	10.35520	10.53340	2291	0	0
2001.05.24	10.54530	10.62400	10.46850	10.53240	2982	0	0
2001.05.25	10.52740	10.59190	10.45970	10.51180	2489	0	0
2001.05.28	10.51020	10.56410	10.51020	10.52640	917	0	0
2001.05.29	10.52250	10.60980	10.51610	10.58260	1274	0	0
2001.05.30	10.57470	10.62000	10.53830	10.60250	1357	0	0
2001.05.31	10.61490	10.80890	10.58840	10.79550	2605	0	0
2001.06.01	10.79630	10.90550	10.76430	10.89180	1870	0	0
2001.06.04	10.88300	10.94770	10.79200	10.91220	2823	0	0
2001.06.05	10.90830	10.98020	10.77300	10.77970	2859	0	0
2001.06.06	10.77230	10.93800	10.74650	10.90720	2482	0	0
2001.06.07	10.91980	11.02900	10.89980	10.94530	2330	0	0
2001.06.08	10.93430	11.02310	10.91260	10.94260	2128	0	0
2001.06.11	10.95180	11.04090	10.91070	11.02600	1863	0	0
2001.06.12	11.02580	11.03950	10.91530	10.91770	1404	0	0
2001.06.13	10.92260	10.96570	10.78270	10.80160	2451	0	0
2001.06.14	10.80200	10.89600	10.66000	10.70990	3800	0	0
2001.06.15	10.70410	10.71920	10.54660	10.62260	2638	0	0
2001.06.18	10.59980	10.61960	10.47800	10.51810	2016	0	0
2001.06.19	10.52750	10.69520	10.51540	10.68930	1979	0	0
2001.06.20	10.67980	10.74950	10.63200	10.70240	2125	0	0
2001.06.21	10.68650	10.76150	10.66170	10.73720	1490	0	0
2001.06.22	10.75440	10.76450	10.65660	10.66370	1252	0	0
2001.06.25	10.67630	10.67880	10.59960	10.64330	1255	0	0
2001.06.26	10.64240	10.75450	10.59420	10.68590	2772	0	0
2001.06.27	10.68240	10.76600	10.67050	10.75360	1199	0	0
2001.06.28	10.76230	10.89960	10.70940	10.89350	2493	0	0
2001.06.29	10.88340	10.88970	10.82740	10.84860	899	0	0
2001.07.02	10.84950	10.96950	10.84240	10.96000	1438	0	0
2001.07.03	10.94370	10.95290	10.85320	10.86410	1199	0	0
2001.07.04	10.86330	10.92610	10.85940	10.87860	1182	0	0
2001.07.05	10.87990	11.02790	10.87120	11.00450	1889	0	0
2001.07.06	11.00490	11.04450	10.93030	10.93390	1575	0	0
2001.07.09	10.94600	11.02350	10.90360	10.92260	2165	0	0
2001.07.10	10.92320	10.93960	10.82160	10.85820	1711	0	0
2001.07.11	10.85570	10.90810	10.76940	10.82500	2468	0	0
2001.07.12	10.82440	10.91230	10.80970	10.82760	2021	0	0
2001.07.13	10.83280	10.87220	10.78380	10.80340	1475	0	0
2001.07.16	10.78710	10.81350	10.71060	10.80500	1880	0	0
2001.07.17	10.80910	10.85710	10.70500	10.72400	2192	0	0
2001.07.18	10.71080	10.76920	10.55640	10.56040	2753	0	0
2001.07.19	10.57270	10.67090	10.52320	10.62300	2452	0	0
2001.07.20	10.61690	10.66520	10.55040	10.65390	1927	0	0
2001.07.23	10.66610	10.74070	10.65180	10.70020	1438	0	0
2001.07.24	10.70060	10.71860	10.62630	10.66420	1483	0	0
2001.07.25	10.66480	10.69100	10.60020	10.60430	1212	0	0
