<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2007.09.20	1.01510	1.01540	0.99910	1.00220	6454	0	30
2007.09.21	1.00180	1.00560	0.99360	1.00060	6318	0	30
2007.09.24	0.99980	1.00300	0.99690	1.00200	4533	0	30
2007.09.25	1.00210	1.00640	0.99970	1.00360	5058	0	30
2007.09.26	1.00370	1.00940	1.00210	1.00360	5773	0	30
2007.09.27	1.00350	1.00560	0.99770	1.00130	5397	0	30
2007.09.28	1.00160	1.00190	0.99120	0.99210	5911	0	30
2007.10.01	0.99250	0.99560	0.99080	0.99150	4499	0	30
2007.10.02	0.99160	1.00100	0.99100	0.99740	5399	0	30
2007.10.03	0.99760	0.99910	0.99340	0.99810	4918	0	30
2007.10.04	0.99820	1.00150	0.99620	0.99670	5145	0	30
2007.10.05	0.99660	0.99820	0.97870	0.98050	6145	0	30
2007.10.08	0.98120	0.98760	0.98040	0.98660	3418	0	30
2007.10.09	0.98670	0.98940	0.98120	0.98130	4434	0	30
2007.10.10	0.98150	0.98320	0.97900	0.98150	4597	0	30
2007.10.11	0.98140	0.98240	0.97280	0.97660	4913	0	30
2007.10.12	0.97650	0.97960	0.97160	0.97170	4443	0	30
2007.10.15	0.97180	0.97760	0.97000	0.97650	3935	0	30
2007.10.16	0.97660	0.98140	0.97430	0.97890	6506	0	30
2007.10.17	0.97900	0.98200	0.97270	0.97440	5358	0	30
2007.10.18	0.97420	0.97770	0.97190	0.97350	5919	0	30
2007.10.19	0.97360	0.97540	0.96320	0.96670	4819	0	30
2007.10.22	0.96630	0.98240	0.96600	0.97830	7090	0	30
2007.10.23	0.97860	0.97930	0.96250	0.96630	6135	0	30
2007.10.24	0.96640	0.97320	0.96420	0.96860	5639	0	30
2007.10.25	0.96870	0.96980	0.96120	0.96680	5574	0	30
2007.10.26	0.96650	0.96700	0.95880	0.96210	4754	0	30
2007.10.29	0.96130	0.96260	0.95140	0.95290	5643	0	30
2007.10.30	0.95300	0.95730	0.95120	0.95280	4628	0	30
2007.10.31	0.95300	0.95640	0.94180	0.94300	6551	0	30
2007.11.01	0.94310	0.95180	0.94220	0.95120	8245	0	30
2007.11.02	0.95100	0.95210	0.93250	0.93430	7574	0	30
2007.11.05	0.93580	0.93690	0.93040	0.93320	4837	0	30
2007.11.06	0.93310	0.93370	0.91990	0.92020	5705	0	30
2007.11.07	0.92010	0.93090	0.90560	0.93050	9819	0	30
2007.11.08	0.93000	0.94020	0.92360	0.93470	9839	0	30
2007.11.09	0.93520	0.94460	0.92510	0.94460	9070	0	30
2007.11.12	0.94660	0.97040	0.94320	0.96870	8564	0	30
2007.11.13	0.96860	0.97230	0.95210	0.95880	9128	0	30
2007.11.14	0.95870	0.96750	0.95110	0.96710	7875	0	30
2007.11.15	0.96700	0.98620	0.96030	0.98530	8501	0	30
2007.11.16	0.98520	0.98870	0.97040	0.97340	7745	0	30
2007.11.19	0.97530	0.98490	0.97030	0.98360	6656	0	30
2007.11.20	0.98370	0.98620	0.97420	0.97910	8408	0	30
2007.11.21	0.97900	0.99230	0.97760	0.98670	7088	0	30
2007.11.22	0.98660	0.98830	0.97890	0.98560	4591	0	30
2007.11.23	0.98550	0.98970	0.98000	0.98800	4802	0	30
2007.11.26	0.98620	0.99130	0.97990	0.99010	4482	0	30
2007.11.27	0.99020	1.00000	0.98200	0.99620	8986	0	30
2007.11.28	0.99610	0.99970	0.98440	0.98520	6652	0	30
2007.11.29	0.98540	0.99930	0.98340	0.99820	6647	0	30
2007.11.30	0.99810	1.00170	0.99220	0.99900	5565	0	30
2007.12.03	0.99930	1.00400	0.99740	0.99880	4491	0	30
2007.12.04	0.99950	1.01520	0.99870	1.01030	5398	0	30
2007.12.05	1.01010	1.02130	1.00910	1.01170	6409	0	30
2007.12.06	1.01150	1.01920	1.00740	1.00800	5673	0	30
2007.12.07	1.00820	1.01470	1.00060	1.00510	5961	0	30
2007.12.10	1.00420	1.01180	1.00040	1.00720	4010	0	30
2007.12.11	1.00770	1.01640	1.00380	1.01480	5662	0	30
2007.12.12	1.01470	1.01750	1.00540	1.01200	5766	0	30
2007.12.13	1.01240	1.02330	1.00940	1.02040	5679	0	30
2007.12.14	1.02020	1.02480	1.01260	1.01700	5994	0	30
2007.12.17	1.01780	1.02250	1.00270	1.00510	6212	0	30
2007.12.18	1.00530	1.01430	1.00120	1.00560	5939	0	30
2007.12.19	1.00550	1.00900	1.00160	1.00230	5423	0	30
2007.12.20	1.00220	1.00470	0.99530	1.00150	3802	0	30
2007.12.21	1.00120	1.00200	0.99100	0.99150	5776	0	30
2007.12.24	0.99190	0.99310	0.98400	0.98450	3417	0	30
2007.12.26	0.98580	0.98680	0.98020	0.98140	2029	0	30
2007.12.27	0.98150	0.98520	0.97840	0.97980	4227	0	30
2007.12.28	0.98000	0.98500	0.97560	0.98160	4126	0	30
2007.12.31	0.98010	0.98800	0.97650	0.98790	2449	0	30
