<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2003.09.17	116.180	116.540	115.840	116.000	11165	0	50
2003.09.18	116.030	116.240	114.700	115.250	10915	0	50
2003.09.19	115.270	115.550	113.570	114.070	11438	0	50
2003.09.20	113.980	114.100	113.900	113.970	106	0	50
2003.09.22	112.460	112.780	111.370	112.230	12969	0	50
2003.09.23	112.210	112.410	110.910	112.320	11640	0	50
2003.09.24	112.300	112.420	111.250	111.730	11374	0	50
2003.09.25	111.740	112.380	111.420	112.250	11019	0	50
2003.09.26	112.250	112.330	111.630	111.740	10622	0	50
2003.09.27	111.730	111.780	111.610	111.760	138	0	50
2003.09.29	111.600	111.800	110.720	110.790	10721	0	50
2003.09.30	110.790	112.110	110.100	111.510	12525	0	50
2003.10.01	111.520	111.630	110.530	110.680	10464	0	50
2003.10.02	110.650	111.360	110.510	110.710	10551	0	50
2003.10.03	110.740	111.150	110.240	110.870	11015	0	50
2003.10.04	110.950	110.980	110.830	110.850	128	0	50
2003.10.06	110.980	111.380	110.800	110.990	9996	0	50
2003.10.07	111.000	111.200	109.350	109.980	10438	0	50
2003.10.08	109.970	110.070	109.380	109.610	10596	0	50
2003.10.09	109.630	109.640	108.840	109.090	10657	0	50
2003.10.10	109.100	109.400	108.250	108.660	10321	0	50
2003.10.11	108.650	108.830	108.650	108.740	91	0	50
2003.10.13	108.480	109.070	108.270	108.920	9107	0	50
2003.10.14	108.960	110.280	108.660	108.880	11318	0	50
2003.10.15	108.900	109.850	108.700	109.560	10625	0	50
2003.10.16	109.550	110.320	109.190	109.990	11005	0	50
2003.10.17	109.980	110.050	109.270	109.410	10341	0	50
2003.10.18	109.380	109.440	109.280	109.340	88	0	50
2003.10.20	108.840	110.610	108.800	110.380	11028	0	50
2003.10.21	110.410	110.430	109.410	109.500	10705	0	50
2003.10.22	109.490	109.740	108.820	109.000	10058	0	50
2003.10.23	108.990	109.880	108.860	109.500	11087	0	50
2003.10.24	109.510	110.030	109.030	109.270	10400	0	50
2003.10.25	109.280	109.330	109.050	109.250	230	0	50
2003.10.27	109.030	109.100	108.280	108.520	10247	0	50
2003.10.28	108.510	108.680	108.180	108.300	10879	0	50
2003.10.29	108.290	108.400	107.810	108.330	10121	0	50
2003.10.30	108.320	108.920	107.930	108.730	10862	0	50
2003.10.31	108.740	110.260	108.630	109.960	11103	0	50
2003.11.01	109.970	110.110	109.910	110.060	91	0	50
2003.11.03	109.740	111.520	109.710	110.960	10118	0	50
2003.11.04	110.950	111.060	109.370	109.560	10509	0	50
2003.11.05	109.560	110.100	109.470	109.890	10124	0	50
2003.11.06	109.890	110.350	109.810	110.240	9844	0	50
2003.11.07	110.230	110.480	109.030	109.370	10483	0	50
2003.11.08	109.390	109.410	109.320	109.330	63	0	50
2003.11.10	109.480	109.660	107.850	108.820	9803	0	50
2003.11.11	108.830	109.190	108.400	108.720	10213	0	50
2003.11.12	108.710	109.200	108.440	108.860	10665	0	50
2003.11.13	108.840	108.920	108.040	108.110	10710	0	50
2003.11.14	108.120	108.550	107.920	108.350	10339	0	50
2003.11.15	108.340	108.420	108.270	108.380	61	0	50
2003.11.17	108.390	109.770	108.230	108.920	11264	0	50
2003.11.18	108.910	109.140	107.920	107.940	11025	0	50
2003.11.19	107.980	109.450	107.530	109.340	11981	0	50
2003.11.20	109.320	109.340	108.610	109.020	10740	0	50
2003.11.21	109.020	109.410	108.650	108.790	10451	0	50
2003.11.22	108.770	108.830	108.630	108.630	90	0	50
2003.11.24	108.810	109.530	108.780	109.350	9330	0	50
2003.11.25	109.380	110.070	109.240	109.420	11015	0	50
2003.11.26	109.410	109.810	108.870	109.100	10940	0	50
2003.11.27	109.070	109.320	108.860	109.090	8490	0	50
2003.11.28	109.090	109.700	109.090	109.640	10203	0	50
2003.11.29	109.630	109.690	109.580	109.650	69	0	50
2003.12.01	109.790	110.050	109.080	109.390	10610	0	50
2003.12.02	109.380	109.860	108.500	108.620	11264	0	50
2003.12.03	108.620	108.850	108.090	108.270	11565	0	50
2003.12.04	108.280	108.510	107.950	108.210	11324	0	50
2003.12.05	108.200	108.450	107.500	107.680	10663	0	50
2003.12.06	107.680	107.740	107.640	107.700	57	0	50
2003.12.08	107.740	107.820	107.100	107.370	10368	0	50
2003.12.09	107.370	107.550	106.720	107.190	10708	0	50
2003.12.10	107.170	108.780	107.060	108.440	11172	0	50
2003.12.11	108.460	108.490	107.920	108.020	10782	0	50
2003.12.12	108.010	108.100	107.560	107.950	10377	0	50
2003.12.13	107.950	107.970	107.750	107.850	159	0	50
2003.12.15	108.290	108.310	107.360	107.540	9764	0	50
2003.12.16	107.560	107.880	107.350	107.510	9905	0	50
2003.12.17	107.490	107.860	107.190	107.420	10105	0	50
2003.12.18	107.390	108.130	107.330	107.650	10407	0	50
2003.12.19	107.660	108.050	107.510	107.810	10244	0	50
2003.12.20	107.840	107.900	107.690	107.720	189	0	50
2003.12.22	107.800	107.980	107.210	107.560	9466	0	50
2003.12.23	107.570	107.640	107.250	107.430	8684	0	50
2003.12.24	107.440	107.590	107.120	107.190	8179	0	50
2003.12.25	107.270	107.410	107.100	107.250	4357	0	50
2003.12.26	107.260	107.560	106.910	107.460	5597	0	50
2003.12.27	107.460	107.550	107.430	107.500	108	0	50
2003.12.29	107.320	107.410	106.850	107.060	8510	0	50
2003.12.30	107.060	107.220	106.870	106.990	9491	0	50
2003.12.31	106.990	107.760	106.780	107.280	7603	0	50
2004.01.01	107.240	107.500	107.180	107.470	793	0	40
2004.01.02	107.470	107.530	106.770	107.080	8058	0	40
2004.01.03	107.060	107.130	106.900	106.980	169	0	40
2004.01.05	107.010	107.380	106.010	106.270	9354	0	40
2004.01.06	106.250	106.440	105.870	106.180	9501	0	40
2004.01.07	106.200	106.460	105.910	106.160	9127	0	40
2004.01.08	106.170	106.300	106.060	106.200	8159	0	40
2004.01.09	106.220	108.300	106.140	106.810	11008	0	40
2004.01.10	106.810	106.940	106.630	106.670	144	0	40
2004.01.12	106.640	106.790	106.330	106.660	8887	0	40
2004.01.13	106.660	106.750	106.110	106.210	9894	0	40
2004.01.14	106.220	106.360	105.950	106.160	9825	0	40
2004.01.15	106.190	106.550	105.970	106.360	10206	0	40
2004.01.16	106.370	107.040	105.710	106.640	10543	0	40
2004.01.17	106.630	106.760	106.620	106.730	69	0	40
2004.01.19	106.680	107.550	106.390	107.240	9740	0	40
2004.01.20	107.250	107.940	106.970	107.070	11359	0	40
2004.01.21	107.060	107.330	106.580	106.900	10706	0	40
2004.01.22	106.880	107.040	105.930	106.040	11013	0	40
2004.01.23	106.040	106.850	105.700	106.780	10552	0	40
2004.01.24	106.770	106.840	106.640	106.810	168	0	40
2004.01.26	106.460	106.750	105.760	106.380	10881	0	40
2004.01.27	106.390	106.450	105.460	105.590	10815	0	40
2004.01.28	105.570	106.640	105.480	106.180	11204	0	40
2004.01.29	106.170	106.350	105.610	105.970	11072	0	40
2004.01.30	105.980	106.170	105.550	105.690	10673	0	40
2004.01.31	105.680	105.810	105.620	105.780	168	0	40
2004.02.02	105.740	105.810	105.360	105.600	8985	0	40
2004.02.03	105.600	105.870	105.230	105.520	10435	0	40
2004.02.04	105.500	105.680	105.280	105.430	10698	0	40
2004.02.05	105.440	106.080	105.360	105.850	10595	0	40
2004.02.06	105.840	106.820	105.370	105.560	11312	0	40
2004.02.07	105.550	105.580	105.400	105.520	114	0	40
2004.02.09	105.890	105.930	105.500	105.620	10167	0	40
2004.02.10	105.630	105.930	105.310	105.600	10258	0	40
2004.02.11	105.610	105.750	105.150	105.470	10372	0	40
2004.02.12	105.460	105.570	105.260	105.380	9931	0	40
2004.02.13	105.390	105.630	105.260	105.460	8890	0	40
2004.02.14	105.450	105.480	105.350	105.350	48	0	40
2004.02.16	105.470	105.570	105.320	105.430	7620	0	40
2004.02.17	105.470	106.030	105.370	105.670	8792	0	40
2004.02.18	105.700	107.160	105.510	106.760	10038	0	40
2004.02.19	106.750	107.440	106.290	107.010	11101	0	40
2004.02.20	107.010	109.360	106.860	109.080	11316	0	40
2004.02.21	109.060	109.110	108.990	109.010	55	0	40
2004.02.23	108.920	109.400	108.080	108.380	10319	0	40
2004.02.24	108.390	108.770	108.020	108.180	9445	0	40
2004.02.25	108.180	109.170	108.000	108.990	10030	0	40
2004.02.26	108.980	109.860	108.760	109.580	10789	0	40
2004.02.27	109.590	109.720	108.860	109.110	10351	0	40
2004.02.28	109.090	109.510	109.090	109.350	90	0	40
2004.03.01	109.070	109.460	108.830	108.990	9189	0	40
2004.03.02	109.010	110.440	108.900	110.100	10016	0	40
2004.03.03	110.100	110.540	109.970	110.040	11415	0	40
2004.03.04	110.040	111.180	110.020	111.140	10315	0	40
2004.03.05	111.130	112.340	110.860	112.040	10832	0	40
2004.03.06	112.040	112.170	112.000	112.020	97	0	40
2004.03.08	112.190	112.360	111.090	111.200	10284	0	40
2004.03.09	111.210	111.630	110.210	111.310	9837	0	40
2004.03.10	111.300	111.570	110.660	110.920	11037	0	40
2004.03.11	110.930	111.100	110.420	110.790	9842	0	40
2004.03.12	110.780	111.420	110.600	110.800	9315	0	40
2004.03.13	110.790	110.900	110.680	110.800	100	0	40
2004.03.15	110.670	111.090	109.180	110.310	9348	0	40
2004.03.16	110.300	110.390	108.610	108.830	11062	0	40
2004.03.17	108.820	109.000	107.940	108.280	10741	0	40
2004.03.18	108.270	108.380	106.380	106.840	11606	0	40
2004.03.19	106.830	107.340	106.620	106.660	10385	0	40
2004.03.20	106.650	106.750	106.590	106.650	106	0	40
2004.03.22	106.890	107.670	106.720	106.890	9387	0	40
2004.03.23	106.870	106.960	106.440	106.750	9723	0	40
2004.03.24	106.750	106.970	106.020	106.220	9946	0	40
2004.03.25	106.210	106.480	105.750	106.150	10086	0	40
2004.03.26	106.170	106.260	105.540	106.030	10208	0	40
2004.03.27	106.030	106.080	105.950	105.990	82	0	40
2004.03.29	105.600	105.980	105.260	105.500	9547	0	40
2004.03.30	105.500	106.240	105.400	105.680	9899	0	40
2004.03.31	105.670	105.940	103.400	104.300	12105	0	40
2004.04.01	104.290	104.510	103.480	103.710	10662	0	40
2004.04.02	103.700	104.790	103.610	104.540	10346	0	40
2004.04.03	104.550	104.590	104.450	104.470	342	0	40
2004.04.05	104.380	105.460	104.130	104.930	9562	0	40
2004.04.06	105.130	107.240	104.940	105.740	10918	0	40
2004.04.07	105.750	106.180	104.960	105.230	10462	0	40
2004.04.08	105.220	106.420	105.200	106.290	9869	0	40
2004.04.09	106.290	106.790	105.940	106.430	6842	0	40
2004.04.10	106.460	106.460	106.330	106.330	12	0	40
2004.04.12	106.370	106.470	105.250	105.440	9078	0	40
2004.04.13	105.390	107.030	105.040	106.580	12339	0	40
2004.04.14	106.570	109.000	106.560	108.680	13432	0	40
2004.04.15	108.680	109.280	108.240	108.320	14113	0	40
2004.04.16	108.280	108.920	107.500	107.800	13594	0	40
2004.04.17	107.770	107.880	107.680	107.880	168	0	40
2004.04.19	107.760	108.720	107.600	108.430	9210	0	40
2004.04.20	108.440	108.900	107.670	108.790	10067	0	40
2004.04.21	108.770	109.800	108.540	109.390	10348	0	40
2004.04.22	109.390	109.930	109.130	109.440	10168	0	40
2004.04.23	109.420	109.860	108.600	108.980	9843	0	40
2004.04.24	108.980	109.010	108.890	109.000	26	0	40
2004.04.26	109.120	109.350	108.300	108.630	9028	0	40
2004.04.27	108.630	109.880	108.370	109.440	10551	0	40
2004.04.28	109.430	110.270	108.770	110.170	11391	0	40
2004.04.29	110.200	111.070	109.520	109.880	13565	0	40
2004.04.30	109.870	110.670	109.790	110.530	12878	0	40
2004.05.01	110.460	110.560	110.370	110.550	111	0	40
2004.05.03	110.430	110.740	109.800	110.370	11037	0	40
2004.05.04	110.340	110.630	109.220	109.340	11969	0	40
2004.05.05	109.330	109.630	108.310	108.680	13023	0	40
2004.05.06	108.710	109.920	108.570	109.740	13398	0	40
2004.05.07	109.750	112.530	109.690	112.240	13547	0	40
2004.05.08	112.280	112.330	112.180	112.310	228	0	40
2004.05.10	112.310	114.180	112.200	113.710	12983	0	40
2004.05.11	113.730	114.020	113.120	113.160	12728	0	40
2004.05.12	113.190	113.530	112.410	112.990	13433	0	40
2004.05.13	113.000	114.670	112.810	114.530	13707	0	40
2004.05.14	114.540	114.940	113.940	114.360	13249	0	40
2004.05.15	114.280	114.370	114.110	114.300	206	0	40
2004.05.17	114.180	114.680	113.050	114.320	12723	0	40
2004.05.18	114.310	114.750	113.360	114.280	14308	0	40
2004.05.19	114.320	114.380	112.420	113.130	13861	0	40
2004.05.20	113.140	113.920	112.700	112.780	13933	0	40
2004.05.21	112.820	113.100	111.750	112.400	13000	0	40
2004.05.22	112.360	112.450	112.270	112.400	114	0	40
2004.05.24	112.200	112.990	112.090	112.940	12776	0	40
2004.05.25	112.950	113.370	111.610	111.710	13010	0	40
2004.05.26	111.700	112.030	111.220	111.940	12674	0	40
2004.05.27	111.960	112.160	110.660	110.880	13364	0	40
2004.05.28	110.860	111.110	110.010	110.230	13785	0	40
2004.05.29	110.210	110.380	110.150	110.380	149	0	40
2004.05.31	110.260	110.460	109.050	109.480	11712	0	40
2004.06.01	109.530	110.770	109.220	110.640	13112	0	40
2004.06.02	110.580	110.950	109.820	109.870	13536	0	40
2004.06.03	109.880	111.600	109.800	110.870	13346	0	40
2004.06.04	110.840	112.040	110.250	111.160	13631	0	40
2004.06.05	111.200	111.280	111.090	111.240	152	0	40
2004.06.07	110.890	111.040	109.460	109.560	13317	0	40
2004.06.08	109.590	110.170	109.470	109.610	13068	0	40
2004.06.09	109.630	110.610	108.660	110.440	14590	0	40
2004.06.10	110.430	110.570	109.150	109.320	13144	0	40
2004.06.11	109.330	110.520	109.180	110.050	12268	0	40
2004.06.12	110.040	110.190	110.040	110.080	46	0	40
2004.06.14	110.410	111.520	110.020	111.060	13195	0	40
2004.06.15	111.090	111.430	109.290	109.530	13291	0	40
2004.06.16	109.490	110.210	109.210	110.060	13494	0	40
2004.06.17	110.080	110.190	108.890	109.630	12699	0	40
2004.06.18	109.620	109.720	108.540	108.840	12796	0	40
2004.06.21	108.600	108.930	108.220	108.920	10013	0	40
2004.06.22	108.930	109.390	108.350	109.260	10563	0	40
2004.06.23	109.260	109.260	108.420	108.490	10463	0	40
2004.06.24	108.480	108.590	107.000	107.120	10909	0	40
2004.06.25	107.140	108.020	107.040	107.550	10416	0	40
2004.06.28	107.430	108.320	107.410	107.910	11119	0	40
2004.06.29	107.900	108.740	107.750	108.210	12439	0	40
2004.06.30	108.210	109.570	108.170	108.740	13202	0	40
2004.07.01	108.730	108.880	107.810	108.390	12277	0	40
2004.07.02	108.380	109.340	108.030	108.300	12941	0	40
2004.07.05	108.350	109.170	108.230	109.060	7190	0	40
2004.07.06	109.070	109.710	108.840	109.460	12276	0	40
2004.07.07	109.470	109.500	108.170	108.600	12528	0	40
2004.07.08	108.610	109.150	108.380	108.970	11200	0	40
2004.07.09	108.960	108.960	107.910	108.150	11874	0	40
2004.07.12	107.860	108.400	107.560	108.250	10732	0	40
2004.07.13	108.260	109.390	108.160	108.640	13326	0	40
2004.07.14	108.650	109.450	108.380	109.140	13018	0	40
2004.07.15	109.150	109.970	108.980	109.770	12059	0	40
2004.07.16	109.770	110.040	108.540	108.670	11700	0	40
2004.07.19	108.780	108.850	108.080	108.240	8905	0	40
2004.07.20	108.220	108.820	108.090	108.660	11721	0	40
2004.07.21	108.660	110.290	108.350	109.770	12881	0	40
2004.07.22	109.770	109.960	109.250	109.770	12798	0	40
2004.07.23	109.760	110.240	109.610	110.160	11357	0	40
2004.07.26	110.140	110.190	109.400	109.940	10193	0	40
2004.07.27	109.970	111.160	109.600	110.900	11542	0	40
2004.07.28	110.920	111.880	110.780	111.630	14265	0	40
2004.07.29	111.620	112.460	111.480	111.970	14812	0	40
2004.07.30	111.980	112.210	111.060	111.330	14503	0	40
2004.08.02	111.080	111.380	110.550	110.700	10728	0	40
2004.08.03	110.710	111.130	110.390	110.530	12117	0	40
2004.08.04	110.540	111.720	110.510	111.100	13717	0	40
2004.08.05	111.110	111.820	110.800	111.800	10300	0	40
2004.08.06	111.800	111.880	109.920	110.460	11468	0	40
2004.08.09	110.390	110.900	110.120	110.600	8473	0	40
2004.08.10	110.600	111.460	110.410	111.290	8929	0	40
2004.08.11	111.280	111.430	110.600	110.900	10280	0	40
2004.08.12	110.910	111.210	110.440	110.890	10120	0	40
2004.08.13	110.880	112.070	110.460	110.680	13581	0	40
2004.08.16	110.450	110.990	110.370	110.470	10775	0	40
2004.08.17	110.480	110.590	109.870	110.040	11740	0	40
2004.08.18	110.040	110.150	109.270	109.320	9746	0	40
2004.08.19	109.340	109.600	109.050	109.340	9425	0	40
2004.08.20	109.340	109.730	108.930	109.090	10630	0	40
2004.08.23	109.130	109.890	109.100	109.800	9082	0	40
2004.08.24	109.800	110.030	109.350	109.600	11489	0	40
2004.08.25	109.580	110.450	109.430	110.280	7165	0	40
2004.08.26	110.200	110.280	109.270	109.670	7221	0	40
2004.08.27	109.660	109.740	109.000	109.660	10885	0	40
2004.08.30	109.610	110.420	109.520	109.850	8420	0	40
2004.08.31	109.860	110.200	108.720	109.130	8968	0	40
2004.09.01	109.140	109.700	108.940	109.500	6505	0	40
2004.09.02	109.500	109.610	109.190	109.440	5884	0	40
2004.09.03	109.450	110.670	109.080	110.450	6996	0	40
2004.09.06	110.560	110.600	109.930	110.110	4917	0	40
2004.09.07	110.130	110.220	109.200	109.310	6525	0	40
2004.09.08	109.310	109.770	109.020	109.320	7166	0	40
2004.09.09	109.310	110.010	109.130	109.640	7758	0	40
2004.09.10	109.640	110.310	109.190	109.640	8831	0	40
2004.09.13	109.440	110.330	109.270	110.010	6920	0	40
2004.09.14	110.010	110.110	109.340	109.610	7781	0	40
2004.09.15	109.620	110.370	109.280	109.990	8676	0	40
2004.09.16	109.990	110.060	109.450	109.550	7636	0	40
2004.09.17	109.550	110.230	109.340	109.790	7072	0	40
2004.09.20	109.910	110.120	109.690	109.860	5591	0	40
2004.09.21	109.840	110.160	109.570	109.620	7661	0	40
2004.09.22	109.620	110.730	109.580	110.570	6778	0	40
2004.09.23	110.570	110.900	110.240	110.770	7515	0	40
2004.09.24	110.770	110.850	110.320	110.580	7984	0	40
2004.09.27	110.490	111.380	110.470	111.260	7689	0	40
2004.09.28	111.260	111.700	111.120	111.350	8651	0	40
2004.09.29	111.340	111.370	110.640	110.850	7975	0	40
2004.09.30	110.870	111.230	109.780	110.030	9225	0	40
2004.10.01	110.040	110.570	109.780	110.500	7999	0	40
2004.10.04	110.620	111.170	110.490	110.940	6797	0	40
2004.10.05	110.950	111.320	110.660	111.110	6819	0	40
2004.10.06	111.120	111.440	110.950	111.310	7157	0	40
2004.10.07	111.310	111.410	110.940	111.200	6547	0	40
2004.10.08	111.200	111.240	109.280	109.490	8785	0	40
2004.10.11	109.510	110.720	109.110	109.330	5000	0	40
2004.10.12	109.330	110.080	109.200	109.660	7488	0	40
2004.10.13	109.660	110.190	109.380	109.700	7417	0	40
2004.10.14	109.730	109.830	109.130	109.640	7385	0	40
2004.10.15	109.640	109.670	108.780	109.310	8385	0	40
2004.10.18	109.230	109.560	109.100	109.200	6423	0	40
2004.10.19	109.200	109.430	108.240	108.340	7669	0	40
2004.10.20	108.340	108.650	108.080	108.200	8229	0	40
2004.10.21	108.200	108.370	107.330	107.440	8251	0	40
2004.10.22	107.450	107.730	107.150	107.230	6795	0	40
2004.10.25	107.260	107.360	106.200	106.720	9594	0	40
2004.10.26	106.700	106.990	106.390	106.700	8944	0	40
2004.10.27	106.690	107.130	106.190	106.400	8897	0	40
2004.10.28	106.400	106.930	105.870	106.260	10078	0	40
2004.10.29	106.270	106.360	105.740	105.760	8285	0	40
2004.11.01	105.800	106.550	105.720	106.420	7306	0	40
2004.11.02	106.430	106.730	105.970	105.990	7220	0	40
2004.11.03	106.000	106.870	105.900	106.200	9059	0	40
2004.11.04	106.200	106.460	105.650	106.000	8534	0	40
2004.11.05	106.010	106.620	105.490	105.530	8688	0	40
2004.11.08	105.490	105.740	105.250	105.430	7486	0	40
2004.11.09	105.430	105.890	105.410	105.630	6959	0	40
2004.11.10	105.630	107.270	105.610	107.100	9760	0	40
2004.11.11	107.110	107.120	106.510	106.590	6498	0	40
2004.11.12	106.590	106.780	105.290	105.540	9725	0	40
2004.11.15	105.630	105.630	105.130	105.250	7099	0	40
2004.11.16	105.230	105.650	105.170	105.300	6730	0	40
2004.11.17	105.300	105.490	103.770	104.010	8560	0	40
2004.11.18	104.020	104.390	103.620	104.140	9088	0	40
2004.11.19	104.140	104.350	102.670	103.060	9266	0	40
2004.11.22	103.100	103.380	102.950	103.100	6777	0	40
2004.11.23	103.100	103.660	102.840	103.300	8009	0	40
2004.11.24	103.280	103.680	102.530	102.760	7938	0	40
2004.11.25	102.750	103.010	102.360	102.430	6798	0	40
2004.11.26	102.430	103.410	102.130	102.560	10933	0	40
2004.11.29	102.630	103.110	102.500	102.830	10163	0	40
2004.11.30	102.820	103.340	102.400	103.040	12574	0	40
2004.12.01	103.050	103.090	102.510	102.560	9434	0	40
2004.12.02	102.570	103.380	101.810	103.210	12661	0	40
2004.12.03	103.200	103.580	102.000	102.080	10491	0	40
2004.12.06	102.060	103.360	101.900	103.150	8580	0	40
2004.12.07	103.150	103.350	102.380	102.950	10151	0	40
2004.12.08	102.940	104.970	102.750	103.950	15639	0	40
2004.12.09	103.950	104.980	103.840	104.640	12375	0	40
2004.12.10	104.630	106.170	104.580	105.190	12068	0	40
2004.12.13	105.530	105.580	104.530	104.830	11945	0	40
2004.12.14	104.820	105.780	104.600	105.510	10496	0	40
2004.12.15	105.520	105.710	103.960	104.240	12692	0	40
2004.12.16	104.230	104.950	103.430	104.770	12937	0	40
2004.12.17	104.780	104.780	104.060	104.160	11442	0	40
2004.12.20	104.030	104.490	103.880	104.090	7560	0	40
2004.12.21	104.090	104.670	103.680	104.340	8583	0	40
2004.12.22	104.330	104.480	103.890	104.210	7776	0	40
2004.12.23	104.210	104.260	103.540	103.570	6689	0	40
2004.12.24	103.570	103.780	103.430	103.660	3996	0	40
2004.12.27	103.690	104.070	102.680	103.030	4975	0	40
2004.12.28	103.040	103.310	102.800	103.020	5553	0	40
2004.12.29	103.030	104.250	103.010	103.810	7345	0	40
2004.12.30	103.810	104.180	102.830	103.030	7522	0	40
2004.12.31	103.020	103.110	102.280	102.470	4001	0	40
2005.01.03	102.640	103.480	102.350	102.790	8600	0	30
2005.01.04	102.800	104.820	102.430	104.550	9503	0	30
2005.01.05	104.550	105.030	103.750	104.160	9118	0	30
2005.01.06	104.150	105.200	103.890	105.010	9744	0	30
2005.01.07	105.000	105.170	103.860	104.760	9685	0	30
2005.01.08	104.750	104.920	104.750	104.920	64	0	30
2005.01.10	104.830	104.850	104.080	104.320	7837	0	30
2005.01.11	104.330	104.360	103.110	103.330	8965	0	30
2005.01.12	103.320	103.560	102.140	102.430	9085	0	30
2005.01.13	102.440	102.870	102.240	102.400	8790	0	30
2005.01.14	102.400	103.180	101.770	102.050	9717	0	30
2005.01.15	102.030	102.140	101.980	102.060	57	0	30
2005.01.17	102.040	102.210	101.670	102.120	7337	0	30
2005.01.18	102.130	103.020	102.110	102.270	8879	0	30
2005.01.19	102.280	102.990	102.030	102.790	8880	0	30
2005.01.20	102.790	103.620	102.480	103.410	9580	0	30
2005.01.21	103.410	103.940	102.600	102.690	8965	0	30
2005.01.22	102.670	102.740	102.560	102.660	107	0	30
2005.01.24	102.830	103.030	102.530	102.640	7944	0	30
2005.01.25	102.630	104.360	102.500	104.050	8943	0	30
2005.01.26	104.040	104.140	102.760	103.080	8824	0	30
2005.01.27	103.090	103.550	102.710	102.810	8722	0	30
2005.01.28	102.820	103.790	102.360	103.290	8917	0	30
2005.01.29	103.290	103.360	103.270	103.310	56	0	30
2005.01.31	103.680	103.820	103.340	103.690	7849	0	30
2005.02.01	103.700	104.110	103.490	103.700	8223	0	30
2005.02.02	103.680	104.100	103.350	103.590	8155	0	30
2005.02.03	103.590	104.750	103.580	104.500	8847	0	30
2005.02.04	104.490	104.640	103.470	104.110	9258	0	30
2005.02.05	104.110	104.140	104.060	104.110	29	0	30
2005.02.07	104.600	105.080	104.040	104.830	8187	0	30
2005.02.08	104.820	105.970	104.780	105.850	8904	0	30
2005.02.09	105.850	106.000	105.320	105.630	8921	0	30
2005.02.10	105.630	106.880	105.350	105.850	9153	0	30
2005.02.11	105.860	105.950	105.480	105.710	8004	0	30
2005.02.12	105.710	105.770	105.670	105.720	54	0	30
2005.02.14	105.500	105.610	104.650	105.120	8027	0	30
2005.02.15	105.110	105.390	104.290	104.420	8682	0	30
2005.02.16	104.420	105.750	104.400	105.430	9043	0	30
2005.02.17	105.440	105.820	105.160	105.550	8271	0	30
2005.02.18	105.550	105.900	105.200	105.630	7930	0	30
2005.02.19	105.650	105.760	105.610	105.670	59	0	30
2005.02.21	105.770	105.830	105.400	105.580	6842	0	30
2005.02.22	105.570	105.620	103.820	104.040	8763	0	30
2005.02.23	104.060	105.130	103.910	104.830	8727	0	30
2005.02.24	104.830	105.610	104.600	105.400	8937	0	30
2005.02.25	105.390	105.600	105.010	105.210	8317	0	30
2005.02.26	105.230	105.260	105.070	105.240	90	0	30
2005.02.28	105.230	105.300	104.090	104.650	8302	0	30
2005.03.01	104.610	104.800	104.140	104.370	8218	0	30
2005.03.02	104.380	105.170	104.310	104.740	8691	0	30
2005.03.03	104.740	105.400	104.710	105.280	8084	0	30
2005.03.04	105.280	105.590	104.330	104.780	8215	0	30
2005.03.05	104.780	104.850	104.760	104.810	73	0	30
2005.03.07	104.770	105.390	104.530	105.200	7326	0	30
2005.03.08	105.140	105.210	104.350	104.680	7656	0	30
2005.03.09	104.680	104.790	103.650	103.970	8770	0	30
2005.03.10	103.960	104.360	103.710	104.130	8837	0	30
2005.03.11	104.130	104.320	103.720	103.990	9010	0	30
2005.03.12	104.000	104.110	103.870	104.040	100	0	30
2005.03.14	103.910	105.210	103.700	104.850	8289	0	30
2005.03.15	104.860	105.040	104.150	104.560	8781	0	30
2005.03.16	104.560	104.720	103.900	104.140	8762	0	30
2005.03.17	104.170	104.910	104.050	104.530	8776	0	30
2005.03.18	104.540	105.080	104.490	104.740	8067	0	30
2005.03.19	104.740	104.780	104.730	104.750	38	0	30
2005.03.21	104.770	105.520	104.660	105.190	8176	0	30
2005.03.22	105.190	105.700	104.840	105.630	8678	0	30
2005.03.23	105.650	106.210	105.260	105.950	9058	0	30
2005.03.24	105.930	106.600	105.900	106.330	8496	0	30
2005.03.25	106.330	106.540	106.260	106.400	6524	0	30
2005.03.26	106.370	106.390	106.370	106.390	3	0	30
2005.03.28	106.350	107.390	106.340	107.210	7922	0	30
2005.03.29	107.210	107.630	106.940	107.570	8533	0	30
2005.03.30	107.570	107.710	107.120	107.530	8547	0	30
2005.03.31	107.540	107.600	106.640	107.220	8800	0	30
2005.04.01	107.210	107.790	106.750	107.580	9057	0	30
2005.04.02	107.570	107.630	107.540	107.560	223	0	30
2005.04.04	107.670	108.430	107.580	108.300	8069	0	30
2005.04.05	108.300	108.910	108.070	108.160	8177	0	30
2005.04.06	108.170	108.810	107.860	108.680	8589	0	30
2005.04.07	108.670	108.810	108.090	108.620	8377	0	30
2005.04.08	108.630	108.900	108.190	108.240	7989	0	30
2005.04.09	108.240	108.250	108.160	108.180	77	0	30
2005.04.11	108.320	108.550	107.630	107.850	7918	0	30
2005.04.12	107.870	108.490	107.510	107.740	8618	0	30
2005.04.13	107.730	107.860	107.140	107.350	8288	0	30
2005.04.14	107.360	108.440	107.250	108.190	8668	0	30
2005.04.15	108.210	108.570	107.460	107.790	9338	0	30
